image_path,n_boxes,mean_conf,gt_chars,pred_chars,doc_similarity
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1308.jpg,47,0.978983125432749,535,503,0.7938342967244701
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1230.jpg,67,0.9833327816601741,801,745,0.6791720569210866
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1152.jpg,47,0.9823623956163029,567,520,0.7819687212511499
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0391.jpg,85,0.9855697878171783,921,857,0.5646794150731158
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0263.jpg,103,0.9833202196992074,1066,1009,0.4790361445783132
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0113.jpg,86,0.983863211454212,941,873,0.7122381477398015
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1331.jpg,96,0.9799996904532197,1017,953,0.7441624365482233
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0937.jpg,98,0.9843693023392538,1118,1031,0.6514657980456026
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0032.jpg,67,0.9840684828705835,784,725,0.7408880053015242
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0320.jpg,57,0.986959849398034,658,612,0.8220472440944881
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0378.jpg,57,0.9869248656879497,629,588,0.8118323746918652
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0207.jpg,87,0.9827920251174258,1047,978,0.7634567901234568
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0371.jpg,45,0.986193809373338,462,434,0.8348214285714286
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0121.jpg,57,0.9879589963031468,638,596,0.820097244732577
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0116.jpg,66,0.9845738852549283,745,694,0.6587908269631688
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0542.jpg,85,0.9848673386905878,896,843,0.7797584818861415
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0342.jpg,56,0.9854253181044145,622,578,0.7466666666666667
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1120.jpg,47,0.9803573910482056,583,539,0.8003565062388592
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0522.jpg,77,0.9847960874949115,930,858,0.6129753914988815
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1131.jpg,57,0.9862195002582197,662,610,0.6666666666666666
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1098.jpg,96,0.9867055307307515,1119,1032,0.5178986517898652
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1349.jpg,105,0.9850367883668371,1138,1075,0.6118391323994578
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0986.jpg,46,0.9834538874427428,481,459,0.776595744680851
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1049.jpg,47,0.9806709944687088,522,493,0.8118226600985222
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0155.jpg,57,0.9869505975222786,656,606,0.6545166402535658
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0867.jpg,76,0.9858053406545038,842,784,0.7650676506765067
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0076.jpg,47,0.985496276926193,539,504,0.8092042186001918
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0862.jpg,54,0.9854881839078112,545,514,0.9197355996222851
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0830.jpg,85,0.9871093845794014,973,907,0.7106382978723405
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0503.jpg,85,0.9837632012811904,964,896,0.7397849462365591
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0975.jpg,57,0.9858186791303492,691,641,0.5375375375375375
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1448.jpg,64,0.9838979173936776,657,619,0.8479623824451411
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1081.jpg,97,0.9841218151678581,1127,1054,0.6960110041265475
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1027.jpg,47,0.9848493219942906,526,491,0.7354965585054081
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0711.jpg,55,0.986512486433237,581,548,0.8113374667847653
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1369.jpg,87,0.9813684925587316,984,915,0.6866771985255398
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1109.jpg,99,0.9859457806066539,939,898,0.7773543821448013
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1034.jpg,47,0.9847660419106936,513,483,0.8353413654618473
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1183.jpg,108,0.9827066037985337,1235,1161,0.6894824707846411
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0335.jpg,107,0.9801732370802472,1305,1214,0.5653036919412465
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0202.jpg,57,0.9857629507542177,635,592,0.8149959250203749
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0828.jpg,57,0.9817762113950309,650,604,0.7799043062200957
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1206.jpg,88,0.9826304616169316,1035,959,0.6629889669007021
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0108.jpg,55,0.9858498946614065,593,558,0.8149435273675065
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0509.jpg,47,0.9811335219567163,515,484,0.7987987987987988
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1309.jpg,57,0.9824392886529817,627,594,0.8730548730548731
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0414.jpg,107,0.9822370535922558,1303,1197,0.5128
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0440.jpg,97,0.9858765082090951,1131,1054,0.5546910755148742
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0222.jpg,63,0.9839146155205645,664,622,0.8538102643856921
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0170.jpg,105,0.9841378006324305,1111,1057,0.8404059040590406
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1464.jpg,64,0.9840286721675109,669,632,0.8393543428132206
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1470.jpg,56,0.9841467873397622,598,560,0.6787564766839378
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0532.jpg,56,0.9864021120379581,642,598,0.8225806451612904
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1262.jpg,98,0.9848187293095136,910,866,0.8074324324324325
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0813.jpg,66,0.985682847324755,722,675,0.737294201861131
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0961.jpg,107,0.9842889343264253,1279,1177,0.5651465798045603
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0505.jpg,72,0.9862850166884287,701,667,0.8435672514619883
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0120.jpg,90,0.9831656315737798,992,917,0.6663174436877947
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0073.jpg,74,0.983373174822866,758,715,0.8024439918533605
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0331.jpg,53,0.9820874305588205,549,510,0.7535410764872521
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0843.jpg,47,0.9815959903760137,498,471,0.8627450980392157
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0292.jpg,68,0.9848061812568245,772,717,0.7118871725990598
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0197.jpg,47,0.9824164226024298,517,491,0.7976190476190477
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0034.jpg,56,0.9844573428151157,612,569,0.7722269263336156
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0756.jpg,83,0.9843237439247253,857,805,0.703971119133574
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0683.jpg,75,0.9840980504001857,830,781,0.6269397889509621
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1358.jpg,68,0.9835968756873852,780,729,0.5076209410205434
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1243.jpg,47,0.9827462961454057,528,497,0.7590243902439024
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1420.jpg,47,0.9823679859170469,503,474,0.8659160696008188
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1228.jpg,47,0.9837940624167516,511,481,0.7923387096774194
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0707.jpg,57,0.9861303049738795,656,614,0.6929133858267716
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1121.jpg,64,0.984748956453194,683,638,0.7312641937925813
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1216.jpg,96,0.9837565380296024,1024,966,0.7889447236180904
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0209.jpg,96,0.9821722619248985,1095,1028,0.6650965614696185
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0513.jpg,77,0.9842694577512234,864,811,0.6973134328358209
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0745.jpg,96,0.9843796514497591,1137,1048,0.522654462242563
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0541.jpg,84,0.9822728607506223,963,899,0.6938775510204082
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1402.jpg,46,0.9805117230918923,499,470,0.8276573787409701
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0899.jpg,57,0.9827920905745737,694,645,0.7348767737117252
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0241.jpg,47,0.9833021613462921,531,502,0.8499515972894482
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0122.jpg,97,0.9866207414886984,1071,1005,0.7157996146435452
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0896.jpg,102,0.9866875361902744,1015,965,0.697979797979798
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0075.jpg,102,0.9850776378461149,1001,951,0.7961065573770492
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1478.jpg,46,0.9824440756047635,513,485,0.811623246492986
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1469.jpg,57,0.985680040137134,630,586,0.6677631578947368
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0906.jpg,104,0.9841691317117168,1060,1001,0.7840853954391073
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0570.jpg,47,0.9846084714695773,538,506,0.7739463601532567
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0275.jpg,95,0.9859938644735913,1034,969,0.7378931602596106
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0354.jpg,90,0.9824590000875735,898,846,0.6685779816513762
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1013.jpg,105,0.9854327649062081,1242,1146,0.5979899497487438
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0690.jpg,103,0.9841975213493878,1146,1076,0.6588658865886589
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0403.jpg,87,0.9832135515842166,1036,955,0.4620793571069814
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0072.jpg,47,0.9829559352729157,504,477,0.8419979612640163
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0105.jpg,67,0.9838363500703677,787,725,0.6335978835978836
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0666.jpg,77,0.9828076304119726,925,857,0.611672278338945
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1209.jpg,75,0.9825290928754961,848,785,0.5878750765462339
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1441.jpg,57,0.9868468583553359,622,584,0.7330016583747927
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0455.jpg,97,0.9853071459993833,1128,1058,0.6322049405306496
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1083.jpg,94,0.9853996680706362,941,882,0.7295666483817883
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0916.jpg,96,0.9871898840839646,1104,1029,0.76699484294421
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_3/batch1-1220.jpg,84,0.9860412249567061,917,853,0.49265536723163844
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0723.jpg,97,0.9818894042733705,1157,1084,0.5827755466309683
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0507.jpg,75,0.9848846462574744,844,785,0.521792510742787
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_1/batch1-0093.jpg,65,0.9828201807884389,724,669,0.6532663316582915
/teamspace/studios/this_studio/Promy_raw/datasets/High-Quality Invoice Images for OCR/batch_1/batch_1/batch1_2/batch1-0945.jpg,66,0.9840370094221703,760,705,0.6989761092150171
